منذ متى لا تزال هذه الأعراض مستمرة تقريبًا؟	about how long have these symptoms been going on?
تُطبق أكثر القيود شدة على المسافرين الذين زاروا مناطق متضررة مؤخرًا، لكن العديد من البلدان تطبقها بشكل متزايد على المسافرين القادمين عمومًا.	The most severe restrictions are on travellers who have recently been to affected areas, but increasingly many countries are applying them to incoming travellers overall.
حتى إن بعض البلدان حظرت دخول معظم الأجانب أو جميعهم تقريبًا، أو حدت من قدرة المواطنين المحليين والمقيمين على المغادرة.	Some countries have even prohibited all or almost all foreigners from entry or limited the ability of local citizens and residents to leave.
ما المناطق المتضررة؟	What are the affected areas?
حسنًا، يُعد هذا وضعًا سريع التغير، ولكل دولة/ منطقة/ منظمة قائمة خاصة بها بالمناطق التي تخضع للقيود.	Well, this is a fast-changing situation, and each country/region/organization has its own list of what areas are subject to restrictions.
توجد مدينة ووهان وغالبًا بقية البر الرئيسي للصين على معظم القوائم.	The city of Wuhan is on every list and the rest of mainland China is on most.
الأماكن الأخرى التي غالبًا ما يتم تضمينها: فرنسا، وألمانيا، وهونغ كونغ، وإيران، وإيطاليا، واليابان، وماكاو، وسنغافورة، وكوريا الجنوبية، وإسبانيا، وتايوان، والمملكة المتحدة، والولايات المتحدة، ومنطقة شنغن بأكملها، وأحيانًا غيرها من المناطق المختلفة.	Other areas that are often included: France, Germany, Hong Kong, Iran, Italy, Japan, Macau, Singapore, South Korea, Spain, Taiwan, the United Kingdom, the United States, the Schengen Area as a whole, and sometimes various others.
فرضت بعض البلدان قيودًا على أساس الجنسية أو الإقامة في أكثر المناطق تضررًا.	Some countries have imposed restrictions based on citizenship or residency from severely affected areas.
يحتفظ الاتحاد الدولي للنقل الجوي بقائمة تفصيلية بقيود الدخول.	A detailed list of entry restrictions is maintained by the IATA.
لا تغطي جميع القيود، لكنها تظل مفيدة.	It doesn't cover all the restrictions, but it's still useful.
اطلع على آخر المستجدات—يتغير تفشي المرض وقيود السفر بوتيرة سريعة.	Keep up to date—the outbreak and the travel restrictions are changing rapidly.
للسفر في المستقبل القريب، ضع في اعتبارك إجراء حجوزات قابلة للاسترداد في حال أجبرك الوضع المتغير على تغيير خططك.	For travel in the near future, consider making refundable reservations in case the changing situation forces you to change your plans.
تجنب شراء تذاكر ذات صلة بمنطقة متضررة – حتى تغيير الطائرات يمكن أن يجعلك خاضعًا للقيود.	Avoid buying tickets with a connection in an affected area – even changing planes can make you subject to restrictions.
قد تُلغى الرحلات الجوية دون إشعار مسبق، إما بسبب انتشار المرض وقيود الدخول التي تتغير باستمرار، أو ببساطة لأن عدد الأشخاص الذين يسافرون بالطائرات قليل، وتواجه شركات الطيران صعوبة في ملء المقاعد.	Flights may get canceled with little notice, either due to the disease's spread and ever-changing entry restrictions, or simply because fewer people are flying and airlines are having trouble filling seats.
قد تتأخر أيضًا لساعات عند وصولك في أثناء الانتظار لإجراء فحص درجة الحرارة والإجراءات ذات الصلة ومراجعة الأوراق، أو حتى الخضوع للحجر الصحي لمدة أسبوعين.	You might also be delayed for hours upon arrival waiting for temperature checks and related procedures and paperwork, or even get quarantined for two weeks.
كن مستعدًا لاحتمال تعطل خطط سفرك، خاصة إذا كنت تسافر دوليًا.	Be prepared for the possibility of disruption to your travel plans, especially if traveling internationally.
حتى إذا لم تكن قريبًا من المناطق المتضررة، فهناك احتمال بأنك ستضطر إلى البقاء في الوجهة لفترة أطول من المخطط لها إذا شاركت شخصًا مصابًا في المسكن أو إناء الطعام.	Even if you're nowhere near affected areas there's a risk that you'll have to stay at the destination longer than planned if you've shared a building or vessel with an infected person.
على سبيل المثال، في أواخر فبراير تم تشخيص طبيب إيطالي في إجازة في كوستا أديجي (جزر الكناري) بالإصابة بفيروس كوفيد-19، ونتيجة لذلك خضع جميع الضيوف في الفندق الذي أقام فيه للحجر الصحي.	For example, in late February an Italian doctor on vacation in Costa Adeje (Canary Islands) was diagnosed with COVID-19, and as a result all the guests in the hotel he stayed at were quarantined.
عمليات الإغلاق والقيود الداخلية الأخرى	Lockdowns and other internal restrictions
تطبق بعض البلدان والمناطق، ولا سيما المناطق المتضررة بشدة، عمليات إغلاق طارئة وقيودًا على تحركات الأشخاص وأنشطتهم، حتى بالنسبة لأولئك الذين كانوا في الخارج مؤخرًا.	Some countries and regions, especially severely affected ones, are implementing emergency lockdowns and restrictions on people's movements and activities, even for those who haven't recently been abroad.
يشمل هذا إعادة الإدخال المؤقت لبعض الضوابط الحدودية، والقيود المفروضة على السفر داخل البلد، وإغلاق أو تقييد الخدمات في المطاعم والمؤسسات الأخرى، ومنع إقامة الفعاليات العامة الكبرى، وفي أشد الحالات منع الأشخاص من مغادرة المنزل إلا لأسباب ضرورية.	These include the temporary reintroduction of some border controls, restrictions on travel within the country, closing or limiting service at restaurants and other establishments, banning large public events, and in the most severe cases prohibiting people from leaving the house except for essential reasons.
بالإضافة إلى القيود الحكومية، تغلق المؤسسات الفردية أبوابها وتلغي الفعاليات في محاولة للحد من انتشار الفيروس.	Beyond government restrictions, individual establishments are shutting their doors and cancelling events to try to reduce the spread of the virus.
في الصين، هناك قيود واسعة النطاق على النقل والأنشطة، والتي تختلف اختلافًا كبيرًا حسب المقاطعة، والمدينة، حتى حسب الحي أو القرية.	In China, there are extensive restrictions on transportation and activity, which vary widely by province, city, and even by district or village.
توصي العديد من الحكومات بعدم السفر إلى الصين في الوقت الحالي.	Many governments recommend against traveling to China at this time.
إذا لم يكن لديك خيار، فابحث واحصل على معلومات حديثة بشأن الوضع المحلي أينما كنت.	If you have no choice, do your research and get up-to-date information about the local situation wherever you are going.
يواجه الأشخاص الذين سافروا إلى هوبي قيودًا شديدة بشكل خاص.	People who have traveled to Hubei face particularly severe restrictions.
أمثلة على القيود التي قد تواجهها في بعض مناطق الصين (هذه ليست قائمة شاملة):	Examples of restrictions that you may encounter in some parts of China (this is not an exhaustive list):
الحجر الصحي لمدة 14 يومًا، أو الحجر الصحي الذاتي، أو الخضوع لاختبار فيروس كوفيد-19 عند وصولك من مناطق أخرى من الصين أو من دول أخرى، على نفقتك الخاصة.	14-day quarantine, self-quarantine, or COVID-19 test upon arrival from other parts of China or from other countries, at your expense
أسئلة حول سفرك وتاريخك الطبي (يمكن للكذب أن يؤدي إلى سجنك لسنوات).	questions about your travel and medical history (lying can get you years in prison)
تسجيل إلزامي باستخدام نموذج عبر الإنترنت أو نموذج ورقي	mandatory registration using an online or paper form
ضرورة ارتداء قناع الوجه في الأماكن العامة	requirement to wear a face mask in public
لا يُسمح للأشخاص الذين كانوا خارج الصين في غضون 14 يومًا بدخول الأماكن العامة مثل مراكز التسوق	people who have been outside of China within 14 days not allowed into public places like malls
تقبل المتاجر الدفع عبر الهاتف المحمول فقط، وليس نقدًا	shops only accept mobile payments, not cash
ترفض المطاعم ووسائل النقل والمؤسسات الأخرى تقديم الخدمة إلى المواطنين غير الصينيين	restaurants, transportation and other establishments refusing service to non-Chinese citizens
تقليل وسائل النقل أو إيقافها	many forms of transportation reduced or shut down
تسجيل الاسم الحقيقي إلزاميًا لبطاقات النقل العام	mandatory real-name registration for public transit cards
يحظر تمامًا الدخول إلى بلدة أو قرية أو مدينة أو الخروج منها.	access in and out of a town, village, or city completely blocked
يحظر على الزوار غير المقيمين دخول المجمعات السكنية	non-resident visitors prohibited from entering apartment complexes
يُسمح فقط بالخروج مرة واحدة كل يومين للحصول على المستلزمات	only allowed to go outside once every two days to get supplies
أُغلقت الشركات وأماكن ممارسة الأنشطة وأماكن الجذب	businesses, activities, and attractions closed
تحتاج الشركات إلى تصريح من السلطات المحلية لإعادة فتحها	businesses need local government permission to re-open
المطاعم (إذا كانت مفتوحة) تتطلب الحد الأدنى من التباعد بين الزبائن	restaurants (if they are even open) require a minimum distance between customers
يؤدي بيع أقنعة الوجه التي لا تستوفي معايير الجودة إلى أقصى عقوبة وهي السجن مدى الحياة	selling substandard face masks has a maximum sentence of life imprisonment
اعتبارًا من منتصف مارس 2020، أصبحت أوروبا مركزًا للوباء، وأغلقت العديد من الدول الأوروبية حدودها أمام السفر الدولي - يُسمح بالعبور فقط للمسافرين عبر الحدود والشحنات.	As of mid-March 2020, Europe is the epicenter of the epidemic, and many European countries have closed their borders to international travel - only border commuters and freight are allowed to cross.
كما أُغلقت الأنشطة التجارية بخلاف متاجر المواد الغذائية والصيدليات، وتم تقليل وسائل النقل العام أو إيقافها.	Also businesses other than food stores and pharmacies are closed, and public transport has been reduced or stopped.
في البلدان الأكثر تضررًا بما فيها إيطاليا، وإسبانيا، وفرنسا، طُبقت عمليات الإغلاق مثلما حدث في الصين في يناير.	In the worst affected countries including Italy, Spain and France, lockdowns like in China in January, have been implemented.
كذلك أغلق الاتحاد الأوروبي حدوده الخارجية.	As well the EU has closed its outer borders.
انتشر فيروس كوفيد-19 أيضًا في أمريكا الشمالية.	COVID-19 is prevalent also in North America.
أُغلقت الحدود بين كندا والولايات المتحدة والمكسيك أمام السفر غير الضروري، ويسري الحظر في العديد من المناطق على التجمعات الكبيرة (وهذا يعني إغلاق أماكن مثل المطاعم وإلغاء الفاعليات).	The borders between Canada, the U.S., and Mexico are closed to non-essential travel, and in many areas bans on big gatherings are in effect (this means places like restaurants are closed, and events are canceled).
أصدرت العديد من السلطات القضائية في الولايات والمقاطعات والبلديات أوامر بالبقاء في المنزل والتي تتطلب إغلاق جميع الأنشطة التجارية غير الضرورية.	Numerous state, county, and municipal jurisdictions have issued stay-at-home orders that require all nonessential businesses to close.
مع إلغاء الكثير من الرحلات الجوية، وإصدار التحذيرات، وفرض القيود، قد يمثل السفر بالطائرة في وقت فيروس كورونا تحديًا.	With lots of flights canceled, warnings issued, and restrictions imposed, flying in the time of coronavirus can be a challenge.
يتعذر استخدام بعض الطرق.	Some routes are not possible.
يتطلب البعض الآخر عمليات توقف غير مريحة بشكل أكثر من المعتاد— توقفات متعددة وأوقات انتظار طويلة بين الرحلات.	Others will require more inconvenient connections than usual—multiple stops and long waits between flights.
في بعض الحالات يعني هذا أن التذاكر ستكون أغلى.	In some cases that means more expensive tickets.
من ناحية أخرى، الخبر السار هو أن العديد من الرحلات الجوية ستكون أرخص من المعتاد بسبب انخفاض الطلب، وهناك فرصة جيدة أن يكون المقعد المجاور لك فارغًا.	On the other hand, the good news is that many flights are cheaper than usual due to decreased demand, and there's a decent chance you'll get an empty seat next to you.
خصص وقتًا إضافيًا للرحلات غير المباشرة، خاصةً إذا كان الانتقال من رحلة دولية إلى رحلة داخلية وخاصة إذا كان خط سير الرحلة يشمل بلدًا متضررًا بشدة.	Build in extra time for your connections, especially if transferring from an international flight to a domestic flight and especially if your itinerary involves a country that's seriously affected.
يمكن أن تضيف الفحوصات وقياس درجة الحرارة والأعمال الورقية الإضافية والانتظار المرتبط بها دقائق أو ساعات قبل السماح لك بمتابعة رحلتك.	Screenings, temperature checks, extra paperwork, and the associated waiting around can add minutes or hours before you're allowed to continue on your journey.
قد تجد صعوبة أكثر من المعتاد في شراء تذكرة إلى وجهة خاضعة لتحذيرات وقيود أو منها.	You may find it harder than usual to buy a ticket to or from a destination subject to warnings and restrictions.
يُعد هذا مصدر قلق حقيقيًا إذا كنت تحاول الخروج من منطقة متضررة.	This is a real concern if you're trying to get out of an affected area.
على سبيل المثال، لا يبيع معظم جهات التجميع تذاكر من الصين إلى الولايات المتحدة (ربما لكي تتجنب الوقوع في مخالفة للقيود أو حتى لا تصبح في مأزق فيما يتعلق برحلة مغادرة لأحد الركاب).	For instance, most aggregators are not selling tickets from China to the United States (presumably to avoid falling afoul of restrictions and being on the hook for a passenger's flight out).
لشراء تذكرة لمسار رحلة مثل هذا، قد تضطر إلى الاتصال بشركة الطيران أو استخدام جهة تجميع أقل شهرة.	To buy a ticket for an itinerary like this, you may have to contact the airline or use a lesser-known aggregator.
هناك احتمال آخر يتمثل في شراء تذكرتين منفصلتين (على سبيل المثال، تذكرة من الصين إلى كمبوديا وتذكرة أخرى من كمبوديا إلى الولايات المتحدة)، ولكن كن حذرًا من أن تتعرض للحجر الصحي أو أن تفقد أمتعتك فيما بين الرحلتين.	Another possibility is to buy two separate tickets (for instance, a ticket from China to Cambodia and a second ticket from Cambodia to the U.S.), but be careful you won't get quarantined or lose your luggage in between.
يمكن للرحلات الجوية غير المباشرة أن تشكل مشكلة.	Connecting flights can be a problem.
يُعد خطر التعرض للتعلق في مدينة التوقف أكبر من المعتاد في الوقت الحالي، بسبب التأخيرات الناتجة عن الفحص والاختبار وكذلك عمليات الإلغاء المكلفة.	The risk of getting stuck in the connection city is higher than usual right now, due to delays for screening and testing as well as extensive cancellations.
قد يؤدي التوقف في منطقة متضررة إلى الخضوع لقيود الدخول لاحقًا، وإذا تواجدت مؤخرًا في منطقة متضررة، فلن تسمح لك بعض البلدان حتى بتغيير الطائرات.	Connecting in an affected area may lead to entry restrictions later on, and if you've been in an affected area recently some countries won't even let you change planes.
في بعض مسارات الرحلة، يوجد خطر الخضوع للحجر الصحي في مكان ما على طول الطريق.	On certain itineraries there is a risk of getting quarantined somewhere along the way.
لذلك احجز رحلة مباشرة إذا استطعت، وإذا لم تستطع، ففكر مليًا في مكان التوقف.	So book a direct flight if you can, and if not, think carefully about where to connect.
في أوقات عدم اليقين، يمكن للخطط أن تتغير.	In uncertain times, plans can change.
أجْلت العديد من السفارات والقنصليات الموظفين غير الأساسيين، وأغلقت بعضها العمليات تمامًا.	Many embassies and consulates have evacuated nonessential staff, and some have shut down operations completely.
يجب أن تظل المساعدة في حالات الطوارئ متوفرة، رغم أنه من الممكن أن تضطر إلى الاتصال بقنصلية أبعد إذا أُغلقت قنصليتك المحلية.	Emergency assistance should still be available, though it's possible you may have to contact a further-away consulate if your local one has shut down.
إذا عَلقت بسبب الوباء، فقد تتمكن أقرب قنصلية من مساعدتك في العثور على رحلة طيران إلى الوطن، أو تدبر لك قرضًا طارئًا حتى تتمكن من شراء تذكرة، أو تمنحك جواز سفر طارئًا.	If you have been stranded due to the pandemic, your nearest consulate may be able to help you find a flight home, arrange an emergency loan so you can buy a ticket, or provide an emergency passport.
على الأقل يمكنهم إبقاؤك على علم بالوضع المحلي وإبلاغك بمتطلبات وقيود السفر التي تم وضعها مؤخرًا.	At the very least they can keep you informed about the local situation and notify you about recently introduced travel requirements and restrictions.
قد تُعلق الخدمات القنصلية العادية مثل إصدار التأشيرات وجوازات السفر أو تقتصر على الحاجة الملحة، استنادًا إلى الموقع والقنصلية.	Ordinary consular services such as visa and passport processing may be suspended or restricted to urgent need, depending on the location and the consulate.
على الرغم من أن بعض الأشخاص يسمون المرض "التهاب ووهان الرئوي" (武汉(漢)肺炎/武肺) أو "مرض ووهان" أو "الفيروس الصيني"، فإن استخدام هذه المصطلحات يعتبر عنصريًا في الصين ومن بعض الناس من أصل صيني.	Although some people call the disease "Wuhan pneumonia" (武汉(漢)肺炎/武肺), "Wuhan disease", or "Chinese virus", the use of these terms is considered racist in China and by many people of Chinese origin.
ما زال من الشائع الإشارة إلى المرض باسم "التهاب ووهان الرئوي" أو "الفيروس الصيني" في أماكن مثل هونغ كونغ وتايوان.	It is still common to refer the disease as "Wuhan pneumonia" or "Chinese virus" in places like Hong Kong and Taiwan.
لتكون آمنًا، استخدم مصطلحات محايدة حسب الموقع عند الإشارة إلى المرض، مثل "كوفيد-19"، أو "فيروس كورونا المستجد"، أو "الفيروس" أو "الوباء" فقط.	To be safe, use location-neutral terms when referring to the disease, such as "COVID-19", "novel coronavirus", or just "the virus" or "the pandemic".
لا سيما في البلدان النامية حيث يتم تدريب المسؤولين عن إنفاذ القانون بشكل سيئ، ويكون فيها تطبيق حظر التجول أو أوامر الإغلاق أو البقاء في المنزل صارمًا في كثير من الأحيان، وغالبًا ما تستخدم قوات لا تتناسب مع الحشود.	Particularly in developing countries where law enforcement are poorly trained, enforcement of curfew, lockdown or stay-at-home orders are often brutal, often using forces not proportionate against crowds.
التزم بهذه الأوامر وتجنب الازدحام في الأماكن العامة.	Comply with these orders, and avoid crowds in public.
نتيجة لوباء فيروس كورونا، ارتفع رهاب الأجانب في العديد من البلدان، في المقام الأول ولكن ليس حصريًا، مستهدفًا الأشخاص الذين يُعتقد أنهم صينيون.	As a result of the coronavirus pandemic, xenophobia has risen in many countries, primarily but not exclusively targeting people perceived to be Chinese.
ارتفعت الحوادث العنصرية التي تستهدف الأشخاص من أصل شرق آسيوي عالميًا، بما في ذلك في المدن الكبرى مثل نيويورك ولندن وسان فرانسيسكو.	There has been a worldwide spike in racist incidents targeting people of East Asian origin, including in major cities such as New York, London and San Francisco.
في هونغ كونغ، أصبح رهاب الصين، الذي كان أصلًا مرتفعًا في البداية، شديدًا نتيجة للوباء، مما أدى إلى رفض العديد من المتاجر والمطاعم الآن تقديم الخدمات لعملاء البر الرئيسي الصيني وحظرت المتحدثين بلغة الماندرين من الدخول إلى مبانيها (باستثناء التايوانيين).	In Hong Kong, Sinophobia, which was already high to begin with, has intensified as a result of the pandemic, with the result that many shops and restaurants are now denying service to mainland Chinese customers and banning Mandarin speakers from their premises (with the exception of Taiwanese).
ارتفعت مستويات رهاب الأجانب في شرق آسيا أيضًا، إذ رفضت بعض المطاعم والشركات الأخرى في اليابان والصين تقديم الخدمة للزبائن الأجانب.	Levels of xenophobia have also risen in East Asia, with some restaurants and other businesses in Japan and China refusing service to foreign customers.
في الصين، كانت هناك حالات حرم فيها موظفو الفنادق الأجانب من الغرف، وطرد الملاك المقيمون الأجانب، خاصة أصحاب البشرة السوداء، من شققهم دون سابق إنذار.	In China, there have been incidents of foreigners being refused rooms by hotel staff, and foreign residents, particularly black people, being kicked out of their apartments on short notice by their landlords.
تتضمن مصادر الحصول على المزيد من المعلومات حول تفشي فيروس كورونا ما يلي:	Sources for further information on the coronavirus outbreak include:
المراكز الحكومية الأمريكية لمكافحة الأمراض والوقاية منها	The US government Centers for Disease Control and Prevention
المركز الأوروبي للوقاية من الأمراض ومكافحتها (تحديثات يومية)	European Centre for Disease Prevention and Control (daily updates)
حكومة المملكة المتحدة - مكتب المملكة المتحدة للشؤون الخارجية وشؤون الكومنولث لتقديم المشورة للمسافرين	United Kingdom government, - Foreign and Commonwealth Office advice for Travellers
خريطة ولوحة معلومات عبر الإنترنت من مركز جامعة جون هوبكنز لعلوم وهندسة الأنظمة مع تحديثات حية	An online map and dashboard from the John Hopkins University Center for Systems Science and Engineering with live updates
قوائم جزئية لقيود الدخول من الاتحاد الدولي للنقل الجوي ونيويورك تايمز	Partial lists of entry restrictions from IATA and The New York Times
يتم الترويج لمجموعة متنوعة من المعلومات الخاطئة ونظريات المؤامرة حول الفيروس عبر الإنترنت حتى من بعض المسؤولين الحكوميين، لذا كن حذرًا بشأن المصادر التي تراجعها للحصول على المعلومات.	A variety of misinformation and conspiracy theories about the virus are being promoted online and even by some government officials, so be careful which sources you check for information.
تأكد من أن جميع المعلومات والنصائح التي تتلقاها دعمها أطباء وعلماء مرموقون.	Ensure that all information and advice you receive has been backed by reputable doctors and scientists.
في حالة وجود أزمة، من الطبيعي أن تستمر في متابعة آخر التحديثات، ولكن قد يكون من الأفضل لصحتك العقلية أن تخفف من كمية الأخبار التي تطلع عليها، وأن تلتزم بمصادر إخبارية موثوق بها.	In a crisis, it's natural to want to keep following the latest updates, but it may be better for your mental health to moderate the amount of news that you look at, and stick to reliable news sources.
إذا كنت تشاهد الأخبار مرتين يوميًا بشكل معتاد، فالتزم بهذا الجدول الزمني وافعل شيئًا آخر، بدلًا من متابعة الأخبار باستمرار على مدار 24 ساعة.	If you normally watch the news twice per day then stick to this schedule and do something else, rather than having the 24-hour news on continuously.
يرتبط الإنزيم المحول للأنجيوتنسين 2 (ACE2) بالسطح الخارجي (الأغشية الخلوية) للخلايا في الرئة، والشرايين، والقلب، والكلية، وكذلك الأمعاء.	b'Angiotensin-converting enzyme 2 (ACE2) is an enzyme attached to the outer surface (cell membranes) of cells in the lungs, arteries, heart, kidney, and intestines.
يُضاد الإنزيم المحول للأنجيوتنسين 2 عمل الإنزيم المحول للأنجيوتنسين (ACE) عن طريق تقليل كمية الأنجيوتنسين 2 وزيادة الأنجيوتنسين (1-7)؛ جاعلًا منه عقارًا واعدًا في علاج أمراض القلب والأوعية الدموية. كما أنه مدخل لبعض أنواع الفيروسات التاجية إلى الخلايا.	ACE2 counters the activity of the related angiotensin-converting enzyme (ACE) by reducing the amount of angiotensin-II and increasing Ang(1-7) making it a promising drug target for treating cardiovascular diseases.ACE2 also serves as the entry point into cells for some coronaviruses.
يشار إلى النسخة البشرية من الإنزيم غالبًا باسم hACE2.	The human version of the enzyme is often referred to as hACE2.
يُعرف الإنزيم المحول للأنجيوتنسين 2 بأنه إنزيم فلزي يحتوي على عنصر الزنك ويقع على سطح الخلايا البطانية وغيرها من الخلايا.	Angiotensin-converting enzyme 2 is a zinc containing metalloenzyme located on the surface of endothelial and other cells.
يحتوي بروتين الإنزيم المحول للأنجيوتنسين 2 على نطاق بيبتيداز M2 له طرف أميني، وسلسلة كوليكتريني كربوكسيلي الطرف ناقل للأحماض الأمينية الكلوية.	ACE2 protein contains an N-terminal peptidase M2 domain and a C-terminal collectrin renal amino acid transporter domain.
الإنزيم المحول للأنجيوتنسين 2 هو بروتين غشائي أحادي التمرير من النوع 1، وله مستقبلات إنزيمية نشطة موجودة على سطح خلايا الرئة والأنسجة الأخرى.	ACE2 is a single-pass type I membrane protein, with its enzymatically active domain exposed on the surface of cells in lungs and other tissues.
ينفصل الجزء الخارج عن نطاق الخلية للإنزيم المحول للأنجيوتنسين 2 عن النطاق عبر الغشائي بواسطة إنزيم يسمى شيداز، وينتج عن ذلك انطلاق بروتين قابل للذوبان في مجرى الدم ومن ثم يخرج عن طريق البول.	The extracellular domain of ACE2 is cleaved from the transmembrane domain by another enzyme known as sheddase, and the resulting soluble protein is released into the blood stream and ultimately excreted into urine.
يوجد الإنزيم المحول للأنجيوتنسين 2 في معظم أعضاء الجسم: ويرتبط بالغشاء الخلوي للخلايا السنخية من النوع 2 في الرئة، وفي الخلايا المعوية للأمعاء الدقيقة، والخلايا البطانية للشرايين والأوردة، وكذلك في خلايا العضلات الملساء بالجدر الشريانية في معظم الأعضاء.	ACE2 is present in most organs: ACE2 is attached to the cell membrane of mainly lung type II alveolar cells, enterocytes of the small intestine, arterial and venous endothelial cells and arterial smooth muscle cells in most organs.
الحمض النووي الريبوزي المرسال الخاص بالإنزيم المحول للأنجيوتنسين 2 موجود في القشرة الدماغية، والمخطط، ومنطقة تحت المهاد، وجذع الدماغ.	ACE2 mRNA expression is also found in the cerebral cortex, striatum, hypothalamus, and brainstem.
وظيفة الإنزيم المحول للأنجيوتنسين 2 الأساسية هي العمل كموازن للإنزيم المحول للأنجيوتنسين.	The primary function of ACE2 is to act as a counter balance to ACE.
يحفز الإنزيم المحول للأنجيوتنسين تحويل هرمون أنجيوتنسين 1 إلى أنجيوتنسين 2 القابض للأوعية الدموية.	ACE cleaves angiotensin I hormone into the vasoconstricting angiotensin II.
في المقابل يفصل الإنزيم المحول للأنجيوتنسين 2 الطرف الكاربوكسيلي المحتوي على الحمض الأميني فينيل ألانين عن الأنجيوتنسين 2 (أسبارتيت-أرجنين-فالين-تايروسين-آيزوليوسين-هستيدين-برولين-فينيل ألانين) ويحلله محولًا إياه إلى أنجيوتنسين (1-7)، (هستيدين-أسبارتيت-أرجنين-فالين-تايروسين-آيزوليوسين-هيستدين-برولين-فينيل ألانين).	ACE2 in turn cleaves the carboxyl-terminal amino acid phenylalanine from angiotensin II (Asp-Arg-Val-Tyr-Ile-His-Pro-Phe) and hydrolyses it into the vasodilator angiotensin (1-7), (H-Asp-Arg-Val-Tyr-Ile-His-Pro-OH).
ينفصل الإنزيم المحول للأنجيوتنسين 2 إلى عدد من البيبتيدات الأخرى منها [ديس-أرجنين9] -برادريكينين، وأبلين، ونيوروتينسين، وداينورفين أ، وجرلين.	ACE2 can also cleave a number of other peptides including [des-Arg9]-bradykinin, apelin, neurotensin, dynorphin A, and ghrelin.
يُنظم أيضًا الإنزيم المحول للأنجيوتنسين 2 المرور الغشائي لناقل محايد للأحماض الأمينية المتعادلة SLC6A19، كما أن له دورًا في داء هارتنب.	ACE2 also regulates the membrane trafficking of the neutral amino acid transporter SLC6A19 and has been implicated in Hartnup's disease.
يعد الأنزيم المحول للأنجيوتنسين 2، باعتباره بروتينًا عبر غشائي، المدخل الرئيسي إلى الخلايا لبعض الفيروسات التاجية، والتي تشمل فيروس كورونا البشري NL63، وسارس كوف (الفيروس الذي يسبب الإصابة بالسارس)، وسارس كوف-2 (الفيروس المسبب لمرض كوفيد-19).	As a transmembrane protein, ACE2 serves as the main entry point into cells for some coronaviruses, including HCoV-NL63; SARS-CoV (the virus that causes SARS); and SARS-CoV-2 (the virus that causes COVID-19).
على نحو خاص، يؤدي ارتباط بروتين سبايك S1 لفيروس سارس كوف وسارس كوف-2 مع النطاق الإنزيمي للإنزيم المحول للأنجيوتنسين 2 على سطح الخلايا إلى الالتقام الخلوي وانتقال الفيروس والإنزيم إلى الجسيمات الداخلية التي تقع في الخلايا.	More specifically, the binding of the spike S1 protein of SARS-CoV and SARS-CoV2 to the enzymatic domain of ACE2 on the surface of cells results in endocytosis and translocation of both the virus and the enzyme into endosomes located within cells.
تحتاج عملية الإدخال هذه إلى تهيئة بروتين S بواسطة إنزيم بروتياز عبر الغشاء، سيرين2 الخاص بالمضيف، والذي لا يزال مثبطه قيد التجربة كعلاج محتمل. وهذا يجعل البعض يفترض أن خفض مستويات الإنزيم المحول للأنجيوتنسين 2 في الخلايا ربما يساعد في مقاومة العدوى.	This entry process also requires priming of the S protein by the host serine protease TMPRSS2, the inhibition of which is under current investigation as a potential therapeutic.This has led some to hypothesize that decreasing the levels of ACE2, in cells, might help in fighting the infection.
على أي حال، توصي العديد من الجمعيات المتخصصة والهيئات ذاتية التنظيم بمواصلة استخدام مثبطات الإنزيم المحول للأنجيوتنسين المعتادة، وحاصرات مستقبلات الأنجيوتنسين كعلاج.	However, multiple professional societies and regulatory bodies have recommended continuing standard ACE inhibitor and ARB therapy.
قد أوضحت دراسة منهجية وتحليل تلوي نُشر في 11 يوليو 2012 "أن استعمال مثبطات الإنزيم المحول للأنجيوتنسين كان مصحوبًا بانخفاض واضح في مخاطر الإصابة بالالتهاب الرئوي بنسبة 34% مقارنة بالمجموعة المرجعية".	A systematic review and meta-analysis published on July 11, 2012, found that "use of ACE inhibitors was associated with a significant 34% reduction in risk of pneumonia compared with controls."
علاوة على ذلك، "انخفضت مخاطر الإصابة بالالتهاب الرئوي بين المصابين الذين تلقوا العلاج بمثبطات الإنزيم المحول للأنجيوتنسين، والذين كانوا أكثر عرضة لمخاطر الإصابة بالالتهاب الرئوي، خاصة أولئك الذين يعانون من سكتة دماغية أو فشل في القلب.	Moreover, "the risk of pneumonia was also reduced in patients treated with ACE inhibitors who were at higher risk of pneumonia, in particular those with stroke and heart failure.
قد أدى استعمال مثبطات الإنزيم المحول للأنجيوتنسين إلى انخفاض في نسبة الوفيات الناجمة عن الالتهاب الرئوي، وذلك على الرغم من أن النتائج كانت أقل قوة مقارنة بالخطر العام للإصابة بالالتهاب الرئوي".	Use of ACE inhibitors was also associated with a reduction in pneumonia related mortality, although the results were less robust than for overall risk of pneumonia."
يُعتقد أن الإنزيم المحول للأنجيوتنسين 2 البشري المؤتلف (rhACE2) سيكون علاجًا جديدًا لإصابات الرئة الحادة، فقد وُجد أنه يُحسن عملية توزيع الدم الرئوي، وكذلك تشبع الأكسجين في الخنازير التي تعاني من متلازمة ضيق التنفس الحاد المستحثة بواسطة عديد السكريات الدهنية.	Recombinant human ACE2 (rhACE2) is surmised to be a novel therapy for acute lung injury, and appeared to improve pulmonary hemodynamics and oxygen saturation in piglets with a lipopolysaccharide-induced acute respiratory distress syndrome.
